,original,predict
3200,180700.0,180700.0
3201,113200.0,113200.0
3202,208300.0,208300.0
3203,94400.0,94400.0
3204,258200.0,258200.0
3205,280500.0,280500.0
3206,194400.0,194400.0
3207,160700.0,160700.0
3208,248700.0,248700.0
3209,223500.0,223500.0
3210,137200.0,137200.0
3211,443600.0,443600.0
3212,148800.0,148800.0
3213,97300.0,97300.0
3214,500001.0,500001.0
3215,293800.0,293800.0
3216,141800.0,141800.0
3217,157400.0,157400.0
3218,500001.0,500001.0
3219,132400.0,132400.0
3220,291100.0,291100.0
3221,500001.0,500001.0
3222,394100.0,394100.0
3223,305800.0,305800.0
3224,173200.0,173200.0
3225,110300.0,110300.0
3226,55700.0,55700.0
3227,91800.0,91800.0
3228,114200.0,114200.0
3229,136400.0,136400.0
3230,111500.0,111500.0
3231,135500.0,135500.0
3232,129200.0,129200.0
3233,287500.0,287500.0
3234,404500.0,404500.0
3235,179700.0,179700.0
3236,92600.0,92600.0
3237,230900.0,230900.0
3238,161700.0,161700.0
3239,179200.0,179200.0
3240,272000.0,272000.0
3241,276500.0,276500.0
3242,159500.0,159500.0
3243,112700.0,112700.0
3244,112000.0,112000.0
3245,177900.0,177900.0
3246,111500.0,111500.0
3247,314900.0,314900.0
3248,86100.0,86100.0
3249,206800.0,206800.0
3250,259600.0,259600.0
3251,400000.0,400000.0
3252,158100.0,158100.0
3253,133600.0,133600.0
3254,204500.0,204500.0
3255,225000.0,225000.0
3256,114400.0,114400.0
3257,100500.0,100500.0
3258,102300.0,102300.0
3259,112500.0,112500.0
3260,111200.0,111200.0
3261,151300.0,151300.0
3262,107200.0,107200.0
3263,161900.0,161900.0
3264,348500.0,348500.0
3265,143500.0,143500.0
3266,92300.0,92300.0
3267,89500.0,89500.0
3268,53100.0,53100.0
3269,112500.0,112500.0
3270,72000.0,72000.0
3271,156900.0,156900.0
3272,258300.0,258300.0
3273,209400.0,209400.0
3274,393800.0,393800.0
3275,51900.0,51900.0
3276,181000.0,181000.0
3277,162000.0,162000.0
3278,249500.0,249500.0
3279,261000.0,261000.0
3280,88100.0,88100.0
3281,140600.0,140600.0
3282,475000.0,475000.0
3283,165200.0,165200.0
3284,102400.0,102400.0
3285,212800.0,212800.0
3286,181300.0,181300.0
3287,500001.0,500001.0
3288,320500.0,320500.0
3289,72500.0,72500.0
3290,202100.0,202100.0
3291,260800.0,260800.0
3292,52500.0,52500.0
3293,92700.0,92700.0
3294,276100.0,276100.0
3295,462200.0,462200.0
3296,148700.0,148700.0
3297,116900.0,116900.0
3298,295600.0,295600.0
3299,266700.0,266700.0
3300,94200.0,94200.0
3301,490000.0,490000.0
3302,85700.0,85700.0
3303,181300.0,181300.0
3304,225600.0,225600.0
3305,228500.0,228500.0
3306,167300.0,167300.0
3307,87500.0,87500.0
3308,85400.0,85400.0
3309,141700.0,141700.0
3310,168300.0,168300.0
3311,232600.0,232600.0
3312,185800.0,185800.0
3313,170900.0,170900.0
3314,273600.0,273600.0
3315,118100.0,118100.0
3316,127900.0,127900.0
3317,484600.0,484600.0
3318,289400.0,289400.0
3319,500001.0,500001.0
3320,236500.0,236500.0
3321,500001.0,500001.0
3322,91300.0,91300.0
3323,91800.0,91800.0
3324,305600.0,305600.0
3325,162900.0,162900.0
3326,134900.0,134900.0
3327,220800.0,220800.0
3328,294500.0,294500.0
3329,337000.0,337000.0
3330,113300.0,113300.0
3331,325200.0,325200.0
3332,165300.0,165300.0
3333,500001.0,500001.0
3334,211300.0,211300.0
3335,275000.0,275000.0
3336,500001.0,500001.0
3337,500001.0,500001.0
3338,58800.0,58800.0
3339,95200.0,95200.0
3340,167000.0,167000.0
3341,98200.0,98200.0
3342,55900.0,55900.0
3343,238500.0,238500.0
3344,109800.0,109800.0
3345,151000.0,151000.0
3346,193500.0,193500.0
3347,472100.0,472100.0
3348,412500.0,412500.0
3349,174200.0,174200.0
3350,71900.0,71900.0
3351,252100.0,252100.0
3352,430200.0,430200.0
3353,272600.0,272600.0
3354,225900.0,225900.0
3355,250400.0,250400.0
3356,79700.0,79700.0
3357,158000.0,158000.0
3358,209900.0,209900.0
3359,94500.0,94500.0
3360,74300.0,74300.0
3361,242600.0,242600.0
3362,151600.0,151600.0
3363,53100.0,53100.0
3364,500001.0,500001.0
3365,259600.0,259600.0
3366,500000.0,500000.0
3367,174000.0,174000.0
3368,76600.0,76600.0
3369,500001.0,500001.0
3370,283600.0,283600.0
3371,99100.0,99100.0
3372,203100.0,203100.0
3373,78600.0,78600.0
3374,476700.0,476700.0
3375,293900.0,293900.0
3376,112200.0,112200.0
3377,173900.0,173900.0
3378,179100.0,179100.0
3379,197400.0,197400.0
3380,103700.0,103700.0
3381,87500.0,87500.0
3382,450000.0,450000.0
3383,495600.0,495600.0
3384,163200.0,163200.0
3385,393800.0,393800.0
3386,142900.0,142900.0
3387,206000.0,206000.0
3388,112500.0,112500.0
3389,241700.0,241700.0
3390,500001.0,500001.0
3391,500001.0,500001.0
3392,157700.0,157700.0
3393,223700.0,223700.0
3394,298800.0,298800.0
3395,110000.0,110000.0
3396,89000.0,89000.0
3397,272400.0,272400.0
3398,211300.0,211300.0
3399,69800.0,69800.0
3400,400000.0,400000.0
3401,500001.0,500001.0
3402,301100.0,301100.0
3403,417800.0,417800.0
3404,237500.0,237500.0
3405,124800.0,124800.0
3406,47500.0,47500.0
3407,121800.0,121800.0
3408,94300.0,94300.0
3409,193800.0,193800.0
3410,387200.0,387200.0
3411,164300.0,164300.0
3412,398200.0,398200.0
3413,71300.0,71300.0
3414,151500.0,151500.0
3415,115600.0,115600.0
3416,304800.0,304800.0
3417,500001.0,500001.0
3418,157100.0,157100.0
3419,302100.0,302100.0
3420,225000.0,225000.0
3421,189100.0,189100.0
3422,210000.0,210000.0
3423,192600.0,192600.0
3424,114600.0,114600.0
3425,69600.0,69600.0
3426,81700.0,81700.0
3427,163100.0,163100.0
3428,215900.0,215900.0
3429,146000.0,146000.0
3430,206300.0,206300.0
3431,252500.0,252500.0
3432,292500.0,292500.0
3433,213400.0,213400.0
3434,246900.0,246900.0
3435,65600.0,65600.0
3436,500001.0,500001.0
3437,195600.0,195600.0
3438,136000.0,136000.0
3439,277800.0,277800.0
3440,118300.0,118300.0
3441,132500.0,132500.0
3442,248200.0,248200.0
3443,359200.0,359200.0
3444,166900.0,166900.0
3445,62500.0,62500.0
3446,187500.0,187500.0
3447,108600.0,108600.0
3448,315300.0,315300.0
3449,184400.0,184400.0
3450,123900.0,123900.0
3451,245800.0,245800.0
3452,177500.0,177500.0
3453,214500.0,214500.0
3454,84600.0,84600.0
3455,168300.0,168300.0
3456,211800.0,211800.0
3457,361900.0,361900.0
3458,275000.0,275000.0
3459,135000.0,135000.0
3460,140300.0,140300.0
3461,267500.0,267500.0
3462,74800.0,74800.0
3463,500001.0,500001.0
3464,262500.0,262500.0
3465,277000.0,277000.0
3466,203400.0,203400.0
3467,231400.0,231400.0
3468,135600.0,135600.0
3469,107800.0,107800.0
3470,500001.0,500001.0
3471,141400.0,141400.0
3472,159600.0,159600.0
3473,218000.0,218000.0
3474,382100.0,382100.0
3475,132600.0,132600.0
3476,54400.0,54400.0
3477,500001.0,500001.0
3478,167800.0,167800.0
3479,96900.0,96900.0
3480,268600.0,268600.0
3481,183300.0,183300.0
3482,173100.0,173100.0
3483,458300.0,458300.0
3484,274400.0,274400.0
3485,164400.0,164400.0
3486,88200.0,88200.0
3487,238100.0,238100.0
3488,160400.0,160400.0
3489,92200.0,92200.0
3490,275900.0,275900.0
3491,290500.0,290500.0
3492,108700.0,108700.0
3493,178800.0,178800.0
3494,404300.0,404300.0
3495,93500.0,93500.0
3496,458600.0,458600.0
3497,150600.0,150600.0
3498,55000.0,55000.0
3499,96100.0,96100.0
3500,209100.0,209100.0
3501,189600.0,189600.0
3502,214200.0,214200.0
3503,109800.0,109800.0
3504,104700.0,104700.0
3505,158200.0,158200.0
3506,219800.0,219800.0
3507,290600.0,290600.0
3508,193800.0,193800.0
3509,134600.0,134600.0
3510,157500.0,157500.0
3511,500001.0,500001.0
3512,120000.0,120000.0
3513,139900.0,139900.0
3514,340400.0,340400.0
3515,369200.0,369200.0
3516,225600.0,225600.0
3517,390900.0,390900.0
3518,195800.0,195800.0
3519,168600.0,168600.0
3520,147900.0,147900.0
3521,421000.0,421000.0
3522,129500.0,129500.0
3523,72300.0,72300.0
3524,177900.0,177900.0
3525,127200.0,127200.0
3526,259300.0,259300.0
3527,196000.0,196000.0
3528,88500.0,88500.0
3529,198100.0,198100.0
3530,83100.0,83100.0
3531,95000.0,95000.0
3532,212800.0,212800.0
3533,145000.0,145000.0
3534,91800.0,91800.0
3535,275000.0,275000.0
3536,352200.0,352200.0
3537,137500.0,137500.0
3538,150000.0,150000.0
3539,345700.0,345700.0
3540,254200.0,254200.0
3541,332600.0,332600.0
3542,80800.0,80800.0
3543,337500.0,337500.0
3544,200000.0,200000.0
3545,393000.0,393000.0
3546,441900.0,441900.0
3547,94500.0,94500.0
3548,142100.0,142100.0
3549,125000.0,125000.0
3550,104700.0,104700.0
3551,389800.0,389800.0
3552,108900.0,108900.0
3553,500001.0,500001.0
3554,125000.0,125000.0
3555,150300.0,150300.0
3556,232500.0,232500.0
3557,49800.0,49800.0
3558,362600.0,362600.0
3559,282700.0,282700.0
3560,76600.0,76600.0
3561,177200.0,177200.0
3562,406700.0,406700.0
3563,223600.0,223600.0
3564,500001.0,500001.0
3565,144800.0,144800.0
3566,95200.0,95200.0
3567,120600.0,120600.0
3568,271800.0,271800.0
3569,108500.0,108500.0
3570,137900.0,137900.0
3571,155300.0,155300.0
3572,61000.0,61000.0
3573,97300.0,97300.0
3574,124500.0,124500.0
3575,107700.0,107700.0
3576,166300.0,166300.0
3577,243000.0,243000.0
3578,208200.0,208200.0
3579,232500.0,232500.0
3580,179900.0,179900.0
3581,193100.0,193100.0
3582,49400.0,49400.0
3583,240100.0,240100.0
3584,100000.0,100000.0
3585,210900.0,210900.0
3586,213900.0,213900.0
3587,215500.0,215500.0
3588,291700.0,291700.0
3589,106300.0,106300.0
3590,256300.0,256300.0
3591,206500.0,206500.0
3592,500001.0,500001.0
3593,137200.0,137200.0
3594,181400.0,181400.0
3595,162400.0,162400.0
3596,165700.0,165700.0
3597,230400.0,230400.0
3598,72200.0,72200.0
3599,155200.0,155200.0
3600,275000.0,275000.0
3601,120400.0,120400.0
3602,85400.0,85400.0
3603,500001.0,500001.0
3604,151200.0,151200.0
3605,211500.0,211500.0
3606,237500.0,237500.0
3607,323000.0,323000.0
3608,72900.0,72900.0
3609,500001.0,500001.0
3610,136900.0,136900.0
3611,144800.0,144800.0
3612,154600.0,154600.0
3613,195500.0,195500.0
3614,116300.0,116300.0
3615,123100.0,123100.0
3616,166700.0,166700.0
3617,444100.0,444100.0
3618,220300.0,220300.0
3619,244500.0,244500.0
3620,101800.0,101800.0
3621,450800.0,450800.0
3622,206300.0,206300.0
3623,55800.0,55800.0
3624,297800.0,297800.0
3625,214700.0,214700.0
3626,172900.0,172900.0
3627,500001.0,500001.0
3628,198800.0,198800.0
3629,130800.0,130800.0
3630,450000.0,450000.0
3631,170600.0,170600.0
3632,55000.0,55000.0
3633,60900.0,60900.0
3634,133000.0,133000.0
3635,148200.0,148200.0
3636,116000.0,116000.0
3637,109900.0,109900.0
3638,69600.0,69600.0
3639,197400.0,197400.0
3640,158400.0,158400.0
3641,192600.0,192600.0
3642,94600.0,94600.0
3643,275000.0,275000.0
3644,183700.0,183700.0
3645,142500.0,142500.0
3646,181300.0,181300.0
3647,153100.0,153100.0
3648,143000.0,143000.0
3649,200000.0,200000.0
3650,172700.0,172700.0
3651,278200.0,278200.0
3652,161700.0,161700.0
3653,170300.0,170300.0
3654,147700.0,147700.0
3655,133900.0,133900.0
3656,97000.0,97000.0
3657,425000.0,425000.0
3658,117200.0,117200.0
3659,115500.0,115500.0
3660,119300.0,119300.0
3661,169500.0,169500.0
3662,275800.0,275800.0
3663,145900.0,145900.0
3664,102600.0,102600.0
3665,257900.0,257900.0
3666,146400.0,146400.0
3667,369100.0,369100.0
3668,133300.0,133300.0
3669,166800.0,166800.0
3670,160300.0,160300.0
3671,75700.0,75700.0
3672,500001.0,500001.0
3673,494000.0,494000.0
3674,128900.0,128900.0
3675,120300.0,120300.0
3676,500001.0,500001.0
3677,57500.0,57500.0
3678,253700.0,253700.0
3679,468000.0,468000.0
3680,70000.0,70000.0
3681,104800.0,104800.0
3682,136100.0,136100.0
3683,232800.0,232800.0
3684,264100.0,264100.0
3685,289600.0,289600.0
3686,81300.0,81300.0
3687,113400.0,113400.0
3688,188500.0,188500.0
3689,126800.0,126800.0
3690,213200.0,213200.0
3691,165100.0,165100.0
3692,141000.0,141000.0
3693,163900.0,163900.0
3694,347800.0,347800.0
3695,186200.0,186200.0
3696,188400.0,188400.0
3697,335900.0,335900.0
3698,92800.0,92800.0
3699,209500.0,209500.0
3700,158700.0,158700.0
3701,130600.0,130600.0
3702,216300.0,216300.0
3703,200000.0,200000.0
3704,130100.0,130100.0
3705,500001.0,500001.0
3706,184100.0,184100.0
3707,260000.0,260000.0
3708,67500.0,67500.0
3709,159600.0,159600.0
3710,183700.0,183700.0
3711,52300.0,52300.0
3712,89700.0,89700.0
3713,67800.0,67800.0
3714,159600.0,159600.0
3715,307700.0,307700.0
3716,342400.0,342400.0
3717,95300.0,95300.0
3718,172900.0,172900.0
3719,500001.0,500001.0
3720,500001.0,500001.0
3721,271600.0,271600.0
3722,177400.0,177400.0
3723,132000.0,132000.0
3724,150900.0,150900.0
3725,184100.0,184100.0
3726,112500.0,112500.0
3727,51800.0,51800.0
3728,143800.0,143800.0
3729,382200.0,382200.0
3730,250300.0,250300.0
3731,110800.0,110800.0
3732,205600.0,205600.0
3733,418800.0,418800.0
3734,140600.0,140600.0
3735,66000.0,66000.0
3736,64600.0,64600.0
3737,122100.0,122100.0
3738,190400.0,190400.0
3739,98100.0,98100.0
3740,139700.0,139700.0
3741,73600.0,73600.0
3742,169300.0,169300.0
3743,103800.0,103800.0
3744,287500.0,287500.0
3745,266300.0,266300.0
3746,202800.0,202800.0
3747,139700.0,139700.0
3748,72300.0,72300.0
3749,158500.0,158500.0
3750,123800.0,123800.0
3751,341400.0,341400.0
3752,46900.0,46900.0
3753,129900.0,129900.0
3754,154200.0,154200.0
3755,162500.0,162500.0
3756,486400.0,486400.0
3757,73100.0,73100.0
3758,315600.0,315600.0
3759,300000.0,300000.0
3760,273800.0,273800.0
3761,93900.0,93900.0
3762,241400.0,241400.0
3763,271500.0,271500.0
3764,139000.0,139000.0
3765,139100.0,139100.0
3766,141600.0,141600.0
3767,162500.0,162500.0
3768,500001.0,500001.0
3769,276000.0,276000.0
3770,162500.0,162500.0
3771,113600.0,113600.0
3772,171000.0,171000.0
3773,146800.0,146800.0
3774,99600.0,99600.0
3775,144100.0,144100.0
3776,500001.0,500001.0
3777,221400.0,221400.0
3778,61900.0,61900.0
3779,106300.0,106300.0
3780,500001.0,500001.0
3781,164400.0,164400.0
3782,183700.0,183700.0
3783,127100.0,127100.0
3784,119300.0,119300.0
3785,192300.0,192300.0
3786,91700.0,91700.0
3787,254600.0,254600.0
3788,376000.0,376000.0
3789,117700.0,117700.0
3790,500001.0,500001.0
3791,88500.0,88500.0
3792,95000.0,95000.0
3793,150000.0,150000.0
3794,500001.0,500001.0
3795,53600.0,53600.0
3796,278800.0,278800.0
3797,153600.0,153600.0
3798,500001.0,500001.0
3799,137000.0,137000.0
3800,86000.0,86000.0
3801,145600.0,145600.0
3802,262500.0,262500.0
3803,171800.0,171800.0
3804,227700.0,227700.0
3805,274800.0,274800.0
3806,119800.0,119800.0
3807,154700.0,154700.0
3808,335600.0,335600.0
3809,176400.0,176400.0
3810,282600.0,282600.0
3811,500001.0,500001.0
3812,55000.0,55000.0
3813,240200.0,240200.0
3814,80500.0,80500.0
3815,193200.0,193200.0
3816,423900.0,423900.0
3817,93400.0,93400.0
3818,208000.0,208000.0
3819,52300.0,52300.0
3820,169800.0,169800.0
3821,500001.0,500001.0
3822,256000.0,256000.0
3823,118800.0,118800.0
3824,164800.0,164800.0
3825,101000.0,101000.0
3826,139800.0,139800.0
3827,98200.0,98200.0
3828,500001.0,500001.0
3829,78200.0,78200.0
3830,240900.0,240900.0
3831,87500.0,87500.0
3832,391300.0,391300.0
3833,362500.0,362500.0
3834,135200.0,135200.0
3835,243800.0,243800.0
3836,44000.0,44000.0
3837,114700.0,114700.0
3838,104200.0,104200.0
3839,209300.0,209300.0
3840,280900.0,280900.0
3841,334900.0,334900.0
3842,198000.0,198000.0
3843,83600.0,83600.0
3844,453800.0,453800.0
3845,98500.0,98500.0
3846,217500.0,217500.0
3847,500001.0,500001.0
3848,69500.0,69500.0
3849,244900.0,244900.0
3850,175400.0,175400.0
3851,95600.0,95600.0
3852,73500.0,73500.0
3853,106900.0,106900.0
3854,122200.0,122200.0
3855,500001.0,500001.0
3856,257300.0,257300.0
3857,229500.0,229500.0
3858,84700.0,84700.0
3859,107200.0,107200.0
3860,419200.0,419200.0
3861,193200.0,193200.0
3862,294900.0,294900.0
3863,329300.0,329300.0
3864,105700.0,105700.0
3865,327300.0,327300.0
3866,187500.0,187500.0
3867,141700.0,141700.0
3868,284100.0,284100.0
3869,231300.0,231300.0
3870,180500.0,180500.0
3871,162500.0,162500.0
3872,111900.0,111900.0
3873,78800.0,78800.0
3874,232300.0,232300.0
3875,158000.0,158000.0
3876,220000.0,220000.0
3877,255400.0,255400.0
3878,143800.0,143800.0
3879,290000.0,290000.0
3880,81700.0,81700.0
3881,324700.0,324700.0
3882,159000.0,159000.0
3883,101600.0,101600.0
3884,248200.0,248200.0
3885,286600.0,286600.0
3886,127800.0,127800.0
3887,79600.0,79600.0
3888,77000.0,77000.0
3889,160900.0,160900.0
3890,87500.0,87500.0
3891,174200.0,174200.0
3892,68500.0,68500.0
3893,226000.0,226000.0
3894,138500.0,138500.0
3895,185800.0,185800.0
3896,100800.0,100800.0
3897,181300.0,181300.0
3898,359900.0,359900.0
3899,210500.0,210500.0
3900,69600.0,69600.0
3901,175800.0,175800.0
3902,380800.0,380800.0
3903,215000.0,215000.0
3904,56900.0,56900.0
3905,105800.0,105800.0
3906,492900.0,492900.0
3907,165500.0,165500.0
3908,500001.0,500001.0
3909,320600.0,320600.0
3910,340100.0,340100.0
3911,163200.0,163200.0
3912,271700.0,271700.0
3913,278000.0,278000.0
3914,55700.0,55700.0
3915,325900.0,325900.0
3916,243800.0,243800.0
3917,385400.0,385400.0
3918,162600.0,162600.0
3919,119000.0,119000.0
3920,335300.0,335300.0
3921,87500.0,87500.0
3922,169600.0,169600.0
3923,129600.0,129600.0
3924,130800.0,130800.0
3925,87900.0,87900.0
3926,500001.0,500001.0
3927,109900.0,109900.0
3928,82700.0,82700.0
3929,108300.0,108300.0
3930,86100.0,86100.0
3931,500001.0,500001.0
3932,350000.0,350000.0
3933,252200.0,252200.0
3934,467600.0,467600.0
3935,340400.0,340400.0
3936,308100.0,308100.0
3937,153700.0,153700.0
3938,336900.0,336900.0
3939,114400.0,114400.0
3940,402900.0,402900.0
3941,108400.0,108400.0
3942,170200.0,170200.0
3943,221900.0,221900.0
3944,212400.0,212400.0
3945,239900.0,239900.0
3946,72100.0,72100.0
3947,145500.0,145500.0
3948,84200.0,84200.0
3949,228900.0,228900.0
3950,141700.0,141700.0
3951,250000.0,250000.0
3952,243800.0,243800.0
3953,175000.0,175000.0
3954,93800.0,93800.0
3955,353600.0,353600.0
3956,234800.0,234800.0
3957,500001.0,500001.0
3958,150000.0,150000.0
3959,329800.0,329800.0
3960,78500.0,78500.0
3961,126700.0,126700.0
3962,500001.0,500001.0
3963,495500.0,495500.0
3964,159100.0,159100.0
3965,345400.0,345400.0
3966,344300.0,344300.0
3967,75000.0,75000.0
3968,147800.0,147800.0
3969,263900.0,263900.0
3970,121400.0,121400.0
3971,129500.0,129500.0
3972,158500.0,158500.0
3973,157600.0,157600.0
3974,122500.0,122500.0
3975,53900.0,53900.0
3976,362200.0,362200.0
3977,190800.0,190800.0
3978,290000.0,290000.0
3979,127900.0,127900.0
3980,69500.0,69500.0
3981,255000.0,255000.0
3982,113500.0,113500.0
3983,140800.0,140800.0
3984,483800.0,483800.0
3985,238900.0,238900.0
3986,276500.0,276500.0
3987,57900.0,57900.0
3988,145200.0,145200.0
3989,77300.0,77300.0
3990,500001.0,500001.0
3991,94400.0,94400.0
3992,181100.0,181100.0
3993,209200.0,209200.0
3994,196700.0,196700.0
3995,302000.0,302000.0
3996,259500.0,259500.0
3997,238000.0,238000.0
3998,176600.0,176600.0
3999,106300.0,106300.0
4000,253400.0,253400.0
4001,116500.0,116500.0
4002,137500.0,137500.0
4003,203300.0,203300.0
4004,170800.0,170800.0
4005,197700.0,197700.0
4006,456900.0,456900.0
4007,62900.0,62900.0
4008,261000.0,261000.0
4009,211800.0,211800.0
4010,286600.0,286600.0
4011,289100.0,289100.0
4012,187100.0,187100.0
4013,99600.0,99600.0
4014,479700.0,479700.0
4015,146300.0,146300.0
4016,281300.0,281300.0
4017,500001.0,500001.0
4018,86500.0,86500.0
4019,52100.0,52100.0
4020,98200.0,98200.0
4021,230200.0,230200.0
4022,425000.0,425000.0
4023,281900.0,281900.0
4024,318500.0,318500.0
4025,335700.0,335700.0
4026,170800.0,170800.0
4027,275000.0,275000.0
4028,204500.0,204500.0
4029,183000.0,183000.0
4030,155900.0,155900.0
4031,366900.0,366900.0
4032,183300.0,183300.0
4033,237900.0,237900.0
4034,229000.0,229000.0
4035,185100.0,185100.0
4036,94900.0,94900.0
4037,231700.0,231700.0
4038,68900.0,68900.0
4039,446000.0,446000.0
4040,500001.0,500001.0
4041,100600.0,100600.0
4042,118000.0,118000.0
4043,95300.0,95300.0
4044,116800.0,116800.0
4045,104800.0,104800.0
4046,400000.0,400000.0
4047,247200.0,247200.0
4048,269000.0,269000.0
4049,135600.0,135600.0
4050,200000.0,200000.0
4051,425900.0,425900.0
4052,294100.0,294100.0
4053,187500.0,187500.0
4054,80000.0,80000.0
4055,186300.0,186300.0
4056,57400.0,57400.0
4057,372700.0,372700.0
4058,292200.0,292200.0
4059,127300.0,127300.0
4060,222900.0,222900.0
4061,188800.0,188800.0
4062,270000.0,270000.0
4063,95200.0,95200.0
4064,207800.0,207800.0
4065,126500.0,126500.0
4066,352100.0,352100.0
4067,50400.0,50400.0
4068,126600.0,126600.0
4069,325900.0,325900.0
4070,329400.0,329400.0
4071,75300.0,75300.0
4072,42700.0,42700.0
4073,110700.0,110700.0
4074,67200.0,67200.0
4075,87500.0,87500.0
4076,136800.0,136800.0
4077,112500.0,112500.0
4078,140300.0,140300.0
4079,280800.0,280800.0
4080,407000.0,407000.0
4081,478400.0,478400.0
4082,150200.0,150200.0
4083,213100.0,213100.0
4084,350000.0,350000.0
4085,206500.0,206500.0
4086,252000.0,252000.0
4087,236500.0,236500.0
4088,86300.0,86300.0
4089,256100.0,256100.0
4090,89100.0,89100.0
4091,185200.0,185200.0
4092,137000.0,137000.0
4093,229400.0,229400.0
4094,137500.0,137500.0
4095,163100.0,163100.0
4096,342800.0,342800.0
4097,500001.0,500001.0
4098,187500.0,187500.0
4099,137500.0,137500.0
4100,87500.0,87500.0
4101,166700.0,166700.0
4102,179300.0,179300.0
4103,232100.0,232100.0
4104,98400.0,98400.0
4105,266400.0,266400.0
4106,125000.0,125000.0
4107,91900.0,91900.0
4108,388700.0,388700.0
4109,98800.0,98800.0
4110,224100.0,224100.0
4111,56300.0,56300.0
4112,147500.0,147500.0
4113,135400.0,135400.0
4114,125500.0,125500.0
4115,124200.0,124200.0
4116,97100.0,97100.0
4117,177200.0,177200.0
4118,500001.0,500001.0
4119,351000.0,351000.0
4120,82300.0,82300.0
4121,397500.0,397500.0
4122,402500.0,402500.0
4123,179500.0,179500.0
4124,268800.0,268800.0
4125,105000.0,105000.0
4126,113900.0,113900.0
4127,232200.0,232200.0
4128,226500.0,226500.0
4129,500001.0,500001.0
4130,156100.0,156100.0
4131,275700.0,275700.0
4132,230700.0,230700.0
4133,45000.0,45000.0
4134,147500.0,147500.0
4135,337200.0,337200.0
4136,180400.0,180400.0
4137,198600.0,198600.0
4138,125000.0,125000.0
4139,267500.0,267500.0
4140,355200.0,355200.0
4141,317800.0,317800.0
4142,301000.0,301000.0
4143,161300.0,161300.0
4144,202900.0,202900.0
4145,79800.0,79800.0
4146,500001.0,500001.0
4147,279900.0,279900.0
4148,80200.0,80200.0
4149,500001.0,500001.0
4150,238900.0,238900.0
4151,215600.0,215600.0
4152,179200.0,179200.0
4153,42500.0,42500.0
4154,261600.0,261600.0
4155,78700.0,78700.0
4156,245800.0,245800.0
4157,198700.0,198700.0
4158,73000.0,73000.0
4159,116300.0,116300.0
4160,62100.0,62100.0
4161,110000.0,110000.0
4162,331800.0,331800.0
4163,447400.0,447400.0
4164,198600.0,198600.0
4165,208100.0,208100.0
4166,118800.0,118800.0
4167,101300.0,101300.0
4168,276100.0,276100.0
4169,262800.0,262800.0
4170,80400.0,80400.0
4171,500001.0,500001.0
4172,132100.0,132100.0
4173,118500.0,118500.0
4174,203700.0,203700.0
4175,138200.0,138200.0
4176,158200.0,158200.0
4177,265000.0,265000.0
4178,109800.0,109800.0
4179,317700.0,317700.0
4180,199600.0,199600.0
4181,61200.0,61200.0
4182,176700.0,176700.0
4183,152100.0,152100.0
4184,118100.0,118100.0
4185,430900.0,430900.0
4186,287700.0,287700.0
4187,132000.0,132000.0
4188,293300.0,293300.0
4189,270500.0,270500.0
4190,145700.0,145700.0
4191,59100.0,59100.0
4192,139200.0,139200.0
4193,108100.0,108100.0
4194,401000.0,401000.0
4195,101900.0,101900.0
4196,217300.0,217300.0
4197,500001.0,500001.0
4198,80600.0,80600.0
4199,245100.0,245100.0
4200,500001.0,500001.0
4201,203200.0,203200.0
4202,402300.0,402300.0
4203,49100.0,49100.0
4204,187500.0,187500.0
4205,182600.0,182600.0
4206,137500.0,137500.0
4207,258300.0,258300.0
4208,301500.0,301500.0
4209,312500.0,312500.0
4210,450000.0,450000.0
4211,212300.0,212300.0
4212,500001.0,500001.0
4213,144700.0,144700.0
4214,414000.0,414000.0
4215,336400.0,336400.0
4216,218100.0,218100.0
4217,96600.0,96600.0
4218,500001.0,500001.0
4219,137500.0,137500.0
4220,162100.0,162100.0
4221,194600.0,194600.0
4222,162000.0,162000.0
4223,171600.0,171600.0
4224,58300.0,58300.0
4225,103400.0,103400.0
4226,216700.0,216700.0
4227,189900.0,189900.0
4228,88900.0,88900.0
4229,300000.0,300000.0
4230,169700.0,169700.0
4231,291500.0,291500.0
4232,226200.0,226200.0
4233,222400.0,222400.0
4234,170800.0,170800.0
4235,62700.0,62700.0
4236,191300.0,191300.0
4237,500001.0,500001.0
4238,199500.0,199500.0
4239,74400.0,74400.0
4240,190000.0,190000.0
4241,143000.0,143000.0
4242,303900.0,303900.0
4243,233900.0,233900.0
4244,143400.0,143400.0
4245,81900.0,81900.0
4246,168400.0,168400.0
4247,95300.0,95300.0
4248,32500.0,32500.0
4249,179800.0,179800.0
4250,127200.0,127200.0
4251,333700.0,333700.0
4252,174000.0,174000.0
4253,136000.0,136000.0
4254,42500.0,42500.0
4255,180000.0,180000.0
4256,500001.0,500001.0
4257,468800.0,468800.0
4258,418500.0,418500.0
4259,500001.0,500001.0
4260,193800.0,193800.0
4261,86400.0,86400.0
4262,142500.0,142500.0
4263,145500.0,145500.0
4264,235600.0,235600.0
4265,104800.0,104800.0
4266,237500.0,237500.0
4267,82800.0,82800.0
4268,165100.0,165100.0
4269,49200.0,49200.0
4270,95300.0,95300.0
4271,123600.0,123600.0
4272,158800.0,158800.0
4273,170800.0,170800.0
4274,82000.0,82000.0
4275,290500.0,290500.0
