,original,predict
4002,137500.0,80791.89283267452
4003,203300.0,178454.19434481722
4004,170800.0,231926.49767942072
4005,197700.0,150629.61008768884
4006,456900.0,434782.636742012
4007,62900.0,96144.46715500279
4008,261000.0,200335.48415128177
4009,211800.0,151899.66644712596
4010,286600.0,210040.36108419637
4011,289100.0,169789.73959684063
4012,187100.0,228174.62809082115
4013,99600.0,188559.3778490893
4014,479700.0,308325.321748485
4015,146300.0,165501.26208047275
4016,281300.0,247927.67966875632
4017,500001.0,674637.9244003966
4018,86500.0,36498.64246869541
4019,52100.0,80617.98612035351
4020,98200.0,188064.3766913634
4021,230200.0,230789.3577188723
4022,425000.0,245623.5884778308
4023,281900.0,195135.30265966384
4024,318500.0,295993.17859419977
4025,335700.0,332619.72211031476
4026,170800.0,189825.78291632587
4027,275000.0,299577.0837552956
4028,204500.0,243760.53053979322
4029,183000.0,203295.37191604
4030,155900.0,208278.1213279111
4031,366900.0,326577.36863753246
4032,183300.0,182423.3516795537
4033,237900.0,275507.7901415754
4034,229000.0,249885.7598889943
4035,185100.0,305057.43777294527
4036,94900.0,136452.95587456995
4037,231700.0,148537.4240716399
4038,68900.0,56883.43120638616
4039,446000.0,271626.54985159443
4040,500001.0,193902.21368996985
4041,100600.0,139758.11303447705
4042,118000.0,72605.82513443378
4043,95300.0,133390.47487537356
4044,116800.0,114548.76028581825
4045,104800.0,181447.78448434564
4046,400000.0,337568.5833049583
4047,247200.0,197223.74662570102
4048,269000.0,307624.9982323953
4049,135600.0,121916.83403287869
4050,200000.0,226847.99209957258
4051,425900.0,285272.1161111103
4052,294100.0,252144.07052033982
4053,187500.0,145813.55478745815
4054,80000.0,198670.49096193904
4055,186300.0,217035.75591573128
4056,57400.0,73828.21741058383
4057,372700.0,222852.7886764075
4058,292200.0,242380.57680547194
4059,127300.0,149617.64100128645
4060,222900.0,261397.63628855778
4061,188800.0,211896.4879421293
4062,270000.0,141791.7617403918
4063,95200.0,139081.40786618443
4064,207800.0,146390.01980527773
4065,126500.0,104270.59880311665
4066,352100.0,305381.66887379246
4067,50400.0,61210.231212816
4068,126600.0,160030.04647452792
4069,325900.0,271791.56782569404
4070,329400.0,297610.3708050094
4071,75300.0,83451.55447013353
4072,42700.0,62265.171781130426
4073,110700.0,151204.66822512468
4074,67200.0,103378.0820342103
4075,87500.0,190125.58212440525
4076,136800.0,166776.57670052745
4077,112500.0,123836.61484779039
4078,140300.0,227231.01040832317
4079,280800.0,282788.1338148437
4080,407000.0,212498.96392565544
4081,478400.0,281027.9664887682
4082,150200.0,217063.79132672242
4083,213100.0,252122.4535342635
4084,350000.0,219724.26404172508
4085,206500.0,198414.3211458516
4086,252000.0,240710.78908422464
4087,236500.0,189747.8684642928
4088,86300.0,147848.17059277312
4089,256100.0,291411.2827434238
4090,89100.0,200453.56057622546
4091,185200.0,213273.55353641603
4092,137000.0,87278.26733822425
4093,229400.0,224101.61918115447
4094,137500.0,237700.1846631638
4095,163100.0,174733.8429675581
4096,342800.0,272231.5437526527
4097,500001.0,444577.00075884257
4098,187500.0,129972.90262884473
4099,137500.0,169832.19338732742
4100,87500.0,220669.6786139034
4101,166700.0,154465.79138629918
4102,179300.0,242422.6968142908
4103,232100.0,215086.75584883118
4104,98400.0,167729.08302328296
4105,266400.0,308484.6546568115
4106,125000.0,186113.55270236233
4107,91900.0,76533.71089656133
4108,388700.0,379046.26432720525
4109,98800.0,88041.78903689803
4110,224100.0,231769.0515362937
4111,56300.0,35391.6954049521
4112,147500.0,129243.65402845337
4113,135400.0,212062.58920295676
4114,125500.0,150327.20004781964
4115,124200.0,271755.77277346264
4116,97100.0,93763.41702537826
4117,177200.0,227412.81206860833
4118,500001.0,367467.8809427321
4119,351000.0,263581.5822359616
4120,82300.0,75544.4255830613
4121,397500.0,329496.6419432129
4122,402500.0,285616.04319680185
4123,179500.0,158664.3148962243
4124,268800.0,272134.8491637819
4125,105000.0,83751.43891442634
4126,113900.0,58121.28964339124
4127,232200.0,305329.1440487264
4128,226500.0,194944.15146492186
4129,500001.0,389560.43523101334
4130,156100.0,66514.76915971431
4131,275700.0,207505.666501395
4132,230700.0,288238.44286473654
4133,45000.0,89866.78868045047
4134,147500.0,205317.729023884
4135,337200.0,107593.84838178221
4136,180400.0,169498.27081879362
4137,198600.0,227966.88566166203
4138,125000.0,148214.45454430312
4139,267500.0,268144.7242655788
4140,355200.0,197574.53887009947
4141,317800.0,327647.82759670244
4142,301000.0,319333.789846217
4143,161300.0,177039.87992424966
4144,202900.0,215386.94467368256
4145,79800.0,121291.06815381807
4146,500001.0,479195.8810839895
4147,279900.0,242487.1630568666
4148,80200.0,140713.16819433594
4149,500001.0,387195.66821912804
4150,238900.0,273987.57702527853
4151,215600.0,238403.84445658236
4152,179200.0,222078.02157822225
4153,42500.0,86712.23832763627
4154,261600.0,254625.25054751415
4155,78700.0,66229.64994502228
4156,245800.0,197505.0213018317
4157,198700.0,260374.28834804517
4158,73000.0,124280.79810448879
4159,116300.0,115507.41073083639
4160,62100.0,32206.831766350515
4161,110000.0,211343.2107238065
4162,331800.0,252516.21038576524
4163,447400.0,245146.97440787032
4164,198600.0,157858.36256193276
4165,208100.0,227020.35313398534
4166,118800.0,199114.71835821166
4167,101300.0,107781.46044674746
4168,276100.0,314092.32571203174
4169,262800.0,205036.86075520224
4170,80400.0,192559.26654465988
4171,500001.0,462976.7700572022
4172,132100.0,203764.84406291082
4173,118500.0,48449.64782192049
4174,203700.0,302140.53593266325
4175,138200.0,113485.08771959825
4176,158200.0,169436.50863195048
4177,265000.0,241060.1269536651
4178,109800.0,101626.70764184944
4179,317700.0,290988.4321371053
4180,199600.0,225021.3386611875
4181,61200.0,48514.54607657774
4182,176700.0,164195.67731270046
4183,152100.0,139118.2269910841
4184,118100.0,131641.91001289815
4185,430900.0,317813.0117845409
4186,287700.0,309007.2775869778
4187,132000.0,192174.83385295235
4188,293300.0,313840.7326090613
4189,270500.0,213857.27347446018
4190,145700.0,199234.96228620567
4191,59100.0,54620.33079284406
4192,139200.0,201091.35992622856
4193,108100.0,102745.38451267814
4194,401000.0,334426.701005042
4195,101900.0,77552.96115218705
4196,217300.0,258550.68437712148
4197,500001.0,302499.28860769805
4198,80600.0,67887.6831209877
4199,245100.0,249547.137602148
4200,500001.0,428811.28100198705
4201,203200.0,265773.6389316463
4202,402300.0,373475.8541569826
4203,49100.0,53091.1061537466
4204,187500.0,183183.7151710308
4205,182600.0,255207.59114364017
4206,137500.0,171872.95082135062
4207,258300.0,224390.07301907038
4208,301500.0,294717.3264646882
4209,312500.0,169717.4089481894
4210,450000.0,348976.73591356305
4211,212300.0,227879.0657872245
4212,500001.0,636559.6124655032
4213,144700.0,178624.2857707112
4214,414000.0,269293.28808105463
4215,336400.0,298497.0181310234
4216,218100.0,198511.06582982076
4217,96600.0,234488.31618775878
4218,500001.0,342629.12408608664
4219,137500.0,136493.26529201405
4220,162100.0,177037.80030196675
4221,194600.0,204098.28076664248
4222,162000.0,131424.0572979351
4223,171600.0,145156.64993438934
4224,58300.0,32361.86088172978
4225,103400.0,45309.804272478505
4226,216700.0,229345.3247136571
4227,189900.0,180270.62392150256
4228,88900.0,134016.509595909
4229,300000.0,327933.4059492912
4230,169700.0,173141.47229903296
4231,291500.0,218185.10555327666
4232,226200.0,241172.11551436025
4233,222400.0,277645.03422516095
4234,170800.0,186090.44270782516
4235,62700.0,108531.59642117986
4236,191300.0,211369.67081573847
4237,500001.0,433949.5584110778
4238,199500.0,258181.69222235514
4239,74400.0,136610.38353380677
4240,190000.0,256355.50754362863
4241,143000.0,165533.7384186388
4242,303900.0,245181.97830463614
4243,233900.0,237814.3557083302
4244,143400.0,100692.42991703554
4245,81900.0,84491.47347265665
4246,168400.0,217513.69359317227
4247,95300.0,129782.61485175756
4248,32500.0,200665.24247189533
4249,179800.0,230302.65762776416
4250,127200.0,124376.66977387719
4251,333700.0,353210.50862299494
4252,174000.0,187650.439595852
4253,136000.0,160583.51937224955
4254,42500.0,-2947.3731933814124
4255,180000.0,187516.19126884267
4256,500001.0,370049.75869481906
4257,468800.0,275039.71056009916
4258,418500.0,197021.37764362042
4259,500001.0,229302.84825825994
4260,193800.0,153927.15520443092
4261,86400.0,84410.98579466803
4262,142500.0,189226.8622067988
4263,145500.0,165883.50509880384
4264,235600.0,222867.54405989495
4265,104800.0,105967.0301883118
4266,237500.0,257113.8940753104
4267,82800.0,147108.0788883368
4268,165100.0,186578.3465893791
4269,49200.0,57809.32184782185
4270,95300.0,141539.70832966795
4271,123600.0,187084.71242751105
4272,158800.0,211123.56638933806
4273,170800.0,224516.62381172756
4274,82000.0,93594.40119209749
4275,290500.0,260680.75249966577
4276,57000.0,80342.47884078478
4277,436800.0,248772.4466785817
4278,122500.0,177342.0604143119
4279,149000.0,199411.256022975
4280,163900.0,183432.76230306455
4281,149800.0,250122.57040159794
4282,84500.0,77314.60162579088
4283,295300.0,269025.61866476503
4284,500001.0,400409.0767945444
4285,467600.0,385503.01355358434
4286,149600.0,191382.100126612
4287,70100.0,133935.4724112651
4288,108300.0,146672.7121692962
4289,162000.0,161563.93646552475
4290,164700.0,202711.9263105409
4291,231800.0,158330.78329823157
4292,87500.0,100098.63774378502
4293,96100.0,42932.592012480774
4294,118300.0,127487.14302371623
4295,242600.0,202836.78972971256
4296,500001.0,355254.94851412607
4297,97000.0,133709.93341331315
4298,274000.0,228077.33019798732
4299,358600.0,281974.6750676405
4300,500001.0,404064.84343551786
4301,174100.0,212907.50754253962
4302,124300.0,143782.25687327795
4303,123700.0,197764.86537763375
4304,294800.0,299302.67511290323
4305,271300.0,217946.75753262747
4306,96000.0,110552.28253425806
4307,380000.0,352031.4401389943
4308,95400.0,135821.0736721612
4309,97800.0,107844.97272134057
4310,199000.0,170350.00904913823
4311,104400.0,135815.01280627097
4312,414800.0,182115.6037505876
4313,165900.0,236231.45303368068
4314,131000.0,196131.48078326246
4315,133500.0,237520.35324814508
4316,139800.0,158286.82686894108
4317,500001.0,279409.83174878673
4318,356800.0,282512.9713118306
4319,118700.0,172753.1532879325
4320,237900.0,270835.36558818235
4321,155700.0,234064.76552624488
4322,62000.0,100253.72532411941
4323,255700.0,300425.0025146843
4324,129200.0,200884.50012729992
4325,162500.0,203462.83293763682
4326,247600.0,258120.79572677903
4327,345000.0,351138.8262321778
4328,155000.0,54708.42574147144
4329,104200.0,194142.36963297648
4330,240100.0,260128.11022967633
4331,154200.0,195172.8312353304
4332,169000.0,192704.9204043529
4333,72000.0,110548.01509161128
4334,61500.0,75280.29852452484
4335,341300.0,259525.896023848
4336,219200.0,243083.2714996214
4337,57100.0,75519.45914405485
4338,208600.0,208882.22363837238
4339,107000.0,98085.80267342497
4340,65900.0,47968.82787461157
4341,57000.0,78216.4728691513
4342,157000.0,184203.57319838423
4343,483300.0,379551.5561368263
4344,226400.0,254299.43787023495
4345,104200.0,149173.94897731143
4346,96300.0,131419.93690567766
4347,189300.0,167076.10707243788
4348,58800.0,83993.54521397172
4349,350200.0,326441.3727594784
4350,140600.0,180944.76762726408
4351,227800.0,156260.59462675627
4352,99100.0,104844.1715649998
4353,258300.0,258537.54116160373
4354,292900.0,290609.19702483976
4355,284700.0,292259.17011679366
4356,72100.0,154546.16596485005
4357,206800.0,158188.27443086676
4358,130500.0,142467.25472846435
4359,226800.0,239363.00230156456
4360,219400.0,256283.15308815616
4361,159800.0,162517.14640789293
4362,155000.0,171855.28121268316
4363,407200.0,312896.5029219151
4364,158300.0,231588.17307735234
4365,281800.0,285134.8667957208
4366,150000.0,167328.1115559175
4367,75800.0,107992.81375558191
4368,94400.0,79031.38733898263
4369,93400.0,84019.42785066823
4370,245600.0,272701.2726636957
4371,500001.0,292530.957377559
4372,170400.0,211101.24756035767
4373,500001.0,412701.696222694
4374,172400.0,179594.02975993903
4375,60000.0,78171.88553281143
4376,120200.0,45307.48972244884
4377,104000.0,89790.91960564142
4378,231700.0,227631.2461938362
4379,64700.0,15936.43475590166
4380,314200.0,327718.34033172054
4381,161700.0,233654.73809809907
4382,286400.0,258840.37846291222
4383,304600.0,288033.74462046515
4384,272200.0,208915.12394754868
4385,274000.0,326362.174162621
4386,209600.0,120502.11680426322
4387,257500.0,261538.65426919775
4388,58300.0,102070.4462140672
4389,226800.0,249504.11333781475
4390,137500.0,151730.9918275565
4391,178900.0,222526.26038472925
4392,173200.0,218497.44838716218
4393,162500.0,436100.9061898544
4394,254700.0,223189.52385310247
4395,121900.0,90201.22801335057
4396,137500.0,107165.52134786305
4397,500001.0,675644.8797675705
4398,55200.0,48605.432645355904
4399,271000.0,225867.84594332412
4400,394600.0,323869.0069931698
4401,262500.0,178463.6416332161
4402,150000.0,157617.54926216637
4403,105100.0,85967.45055008095
4404,326100.0,318018.84727900726
4405,179500.0,220703.52909532638
4406,87100.0,165340.85897422163
4407,447300.0,385821.24050038547
4408,119000.0,108877.83642525971
4409,166800.0,186345.96830680128
4410,257500.0,269877.49741917464
4411,200000.0,164559.61353962834
4412,64700.0,33389.65596409014
4413,164200.0,82222.88699966355
4414,102900.0,124574.50527940755
4415,118800.0,62291.57899868945
4416,91400.0,156501.3494117124
4417,236200.0,238814.98099087458
4418,500001.0,474375.4574973369
4419,67600.0,34709.7928528623
4420,382100.0,256196.5228780221
4421,53900.0,54386.94639951855
4422,391900.0,259926.76125700853
4423,151700.0,125040.7134446959
4424,162500.0,265413.5511403277
4425,162500.0,-23707.39462262197
4426,500001.0,487287.46111501206
4427,103100.0,111100.2200446509
4428,460000.0,234134.81637808247
4429,144400.0,57106.69431581508
4430,250000.0,218277.67086557436
4431,259400.0,293455.66716143506
4432,156700.0,157012.99624714802
4433,119300.0,195379.83752689813
4434,224700.0,257414.2915057554
4435,223200.0,273768.42515167384
4436,430800.0,249752.54056162445
4437,144800.0,187270.6740077298
4438,93300.0,169217.39547189046
4439,500001.0,314895.99339595
4440,49800.0,78550.04038643351
4441,287200.0,350731.0767487729
4442,406500.0,337764.7543512537
4443,199300.0,190192.7535052253
4444,225400.0,142280.58188027004
4445,365100.0,281899.59979914885
4446,151900.0,173450.3321181613
4447,75500.0,136219.1259460672
4448,225000.0,70807.01798241536
4449,417600.0,325273.2750309295
4450,105200.0,142830.00281549955
4451,150600.0,215098.7873132779
4452,336700.0,293788.87491699425
4453,154000.0,247641.28961929659
4454,374200.0,269745.53374346066
4455,69300.0,75462.00054479699
4456,500001.0,320582.17880595766
4457,57500.0,65543.91798899308
4458,110100.0,175342.56562857257
4459,375000.0,218099.55096781033
4460,103600.0,86465.8152787702
4461,258800.0,278704.22228668735
4462,177200.0,123224.65979949567
4463,106900.0,158322.7447902571
4464,300600.0,244106.47374311386
4465,182100.0,200677.6072227778
4466,181900.0,196536.7528241055
4467,326100.0,225039.7400115799
4468,189100.0,209354.30561609138
4469,135800.0,89365.96612874666
4470,180500.0,184546.32397549492
4471,335700.0,267018.2672367551
4472,196000.0,235972.5633068476
4473,171600.0,167020.89341732138
4474,215200.0,256076.01185845886
4475,157600.0,94627.89940288386
4476,125000.0,143249.1739812703
4477,80600.0,266041.146562109
4478,194300.0,188219.926453489
4479,197500.0,193360.87653629403
4480,257700.0,214812.09548913722
4481,198200.0,195453.68459358055
4482,118500.0,141946.52451684335
4483,100500.0,163598.27085960077
4484,71900.0,119701.68714459999
4485,143000.0,199953.42468894972
4486,54400.0,5860.312216491933
4487,312700.0,264835.6098531481
4488,374400.0,405859.825151131
4489,500001.0,264262.2310001742
4490,258700.0,206212.01037902126
4491,140200.0,119144.03676796671
4492,129800.0,153515.15305965772
4493,259400.0,250316.8429485364
4494,467700.0,335219.80470237066
4495,89300.0,211283.87009521527
4496,277600.0,313197.3630869186
4497,198500.0,106875.5993289907
4498,448300.0,256956.224179841
4499,145200.0,208219.9244902876
4500,197000.0,236121.34685173744
4501,96300.0,111194.14694030337
4502,193500.0,253555.77769766806
4503,222500.0,274796.9629606508
4504,73200.0,81387.75823100525
4505,148600.0,79145.7708432833
4506,136000.0,232484.95386622244
4507,225000.0,120525.48062829228
4508,450400.0,393538.9904625001
4509,129200.0,218661.87108200605
4510,182100.0,187860.57088905748
4511,262500.0,228156.74241696743
4512,313400.0,143595.20027586923
4513,189100.0,190964.96653472458
4514,111000.0,134427.939019875
4515,108900.0,107801.8549138022
4516,148600.0,110695.80679904931
4517,500001.0,323976.0239497897
4518,219200.0,177431.44606440223
4519,500001.0,215450.92971127215
4520,96100.0,102867.74284303398
4521,115000.0,147304.86968110412
4522,422000.0,329907.8461203313
4523,395300.0,320298.6371571225
4524,79700.0,165232.28249539668
4525,49300.0,60355.00163004335
4526,135000.0,75468.07957597778
4527,184400.0,250198.44250530607
4528,102000.0,17173.56823712148
4529,142900.0,167367.968470826
4530,185400.0,161468.4677417498
4531,90200.0,134494.32034861943
4532,159800.0,159729.19380305975
4533,280400.0,300343.8952222594
4534,140500.0,206274.47926999407
4535,381200.0,280407.6532425006
4536,174700.0,206517.73792451742
4537,76900.0,206252.67135162637
4538,205300.0,137603.11269986912
4539,97100.0,75471.33762663446
4540,250000.0,223220.18666744174
4541,200800.0,258160.42088683372
4542,110000.0,146748.5536438
4543,68800.0,79697.84989283042
4544,82400.0,93007.6083418375
4545,286500.0,180127.34858492654
4546,137500.0,159254.88933503287
4547,437300.0,301981.5107844303
4548,397400.0,349222.30479572015
4549,109700.0,31290.096951535757
4550,97400.0,94439.84176320588
4551,219000.0,167621.59065847547
4552,48900.0,79555.91767724705
4553,201300.0,200122.81471088523
4554,152800.0,154769.75973185126
4555,265700.0,286880.3156006846
4556,105500.0,117929.31242267658
4557,87100.0,124481.0672623549
4558,120000.0,110169.24726167481
4559,103600.0,110577.42074332185
4560,307400.0,326570.38164849865
4561,336400.0,379965.7255228262
4562,394100.0,374597.13442048966
4563,125900.0,130540.3668500546
4564,121000.0,195461.6918197989
4565,232400.0,258512.63624635353
4566,102000.0,88427.35770537864
4567,89600.0,138546.59748207062
4568,207400.0,192994.1178373636
4569,72500.0,105253.92188675862
4570,167800.0,237547.31326123618
4571,96500.0,108810.76660785705
4572,159700.0,218382.63417353635
4573,339800.0,235295.80654956453
4574,83500.0,60962.4439071315
4575,179800.0,212527.74363437403
4576,156700.0,163497.8672247712
4577,133300.0,209763.29774245174
4578,260300.0,185356.20270351565
4579,81600.0,120666.9996254633
4580,98800.0,141205.0261287686
4581,161400.0,192560.8381346267
4582,140700.0,202629.46033696408
4583,225000.0,166345.2407733149
4584,118800.0,153729.2933704702
4585,412500.0,251506.09408550727
4586,330300.0,286667.4114194195
4587,234400.0,285854.77069150616
4588,195800.0,270342.9566265021
4589,177200.0,200061.86582787667
4590,264500.0,276550.4735643325
4591,147900.0,168052.96749610975
4592,60900.0,111662.70076152065
4593,115400.0,129134.8512490836
4594,137500.0,177749.8008657192
4595,116700.0,103996.31364257346
4596,144300.0,197832.15037610687
4597,278500.0,240485.51639099678
4598,116700.0,186220.39074243244
4599,96700.0,121385.93921585049
4600,213200.0,216047.02511437912
4601,198100.0,227769.40375218343
4602,415300.0,333409.2770073321
4603,195200.0,227624.31389495402
4604,150100.0,156961.22458842158
4605,243800.0,281770.6656617258
4606,200000.0,240741.44890850084
4607,146900.0,171549.47966617253
4608,173900.0,213316.74572880764
4609,196200.0,265520.00929636357
4610,125000.0,24257.79159026296
4611,264900.0,308362.4214862457
4612,137200.0,160944.88047645896
4613,165000.0,182846.8438375926
4614,167900.0,239049.4217797748
4615,412300.0,376771.88417232817
4616,86100.0,112865.73379339268
4617,127000.0,160118.88228349472
4618,238000.0,225022.65514168248
4619,490400.0,310968.6541801075
4620,229600.0,254195.97243111554
4621,162500.0,64375.98193097743
4622,159400.0,213457.25240430946
4623,318100.0,228109.37077044463
4624,402500.0,371340.193621663
4625,500001.0,396515.4132547409
4626,175000.0,237810.1672120078
4627,156800.0,106371.58917645854
4628,69000.0,49179.31174051357
4629,247600.0,293750.9006567098
4630,441400.0,370288.16206623125
4631,99600.0,171666.0448003689
4632,216700.0,203005.2495045503
4633,202400.0,223671.10952471005
4634,127700.0,159045.33028461316
4635,175000.0,131300.98395164183
4636,341300.0,319371.94867620466
4637,500001.0,350065.4781798045
4638,159800.0,117556.83987881322
4639,91700.0,84958.9468697347
4640,485300.0,297086.88287819875
4641,141000.0,115784.07838747291
4642,483300.0,471568.22986370465
4643,364800.0,314479.3261138094
4644,142200.0,255719.20962070843
4645,500001.0,477759.01215616404
4646,388500.0,223983.82423658491
4647,86900.0,113916.4239821124
4648,262500.0,303878.32213809865
4649,137900.0,150524.1208963911
4650,175800.0,222636.91118245915
4651,96400.0,114149.79569869072
4652,175000.0,218022.1937226564
4653,360600.0,330624.8020837515
4654,103200.0,135607.07585950487
4655,106000.0,129443.06991541953
4656,234900.0,193190.1287332005
4657,500001.0,375615.5513685334
4658,118300.0,83699.80544321012
4659,136600.0,200571.90797881337
4660,450000.0,350095.1052803045
4661,191300.0,289386.45296105713
4662,390800.0,324949.33723264304
4663,325000.0,201626.64843288422
4664,92900.0,143555.8284999177
4665,120200.0,107071.19510747641
4666,133900.0,164006.09249224304
4667,151700.0,165646.68011388805
4668,76900.0,65134.538941749604
4669,67000.0,137380.940773269
4670,111500.0,124814.30350400349
4671,271400.0,306277.60852206167
4672,134900.0,142018.68610729201
4673,84200.0,112882.47164207933
4674,156300.0,103061.37292357392
4675,402200.0,264377.84827101603
4676,105600.0,193941.8077769113
4677,107200.0,121525.81603665097
4678,214300.0,110132.93361091395
4679,206800.0,211124.32325751134
4680,165800.0,236664.41294403514
4681,78800.0,109203.61546631929
4682,210700.0,222448.77939908777
4683,500001.0,449438.5214716336
4684,93800.0,250451.1404105345
4685,67000.0,66608.6341328107
4686,477300.0,373212.4906760173
4687,113900.0,176708.1519761308
4688,185600.0,138423.57231257783
4689,155500.0,196921.50367243498
4690,243800.0,239368.87971043697
4691,123100.0,74216.9651801718
4692,112500.0,158449.90525482697
4693,500001.0,359222.430986946
4694,85000.0,92349.06646275136
4695,144700.0,257308.69608210976
4696,266200.0,249806.50673353704
4697,119500.0,100571.28286015673
4698,154000.0,196341.11273911805
4699,211000.0,276410.31077311595
4700,116700.0,186696.50147045933
4701,127000.0,106412.63079972609
4702,356300.0,240426.87348500395
4703,167400.0,153506.0369587229
4704,137500.0,108327.16867423439
4705,500001.0,245512.34315948986
4706,367000.0,380768.53337894345
4707,67500.0,175075.45832000594
4708,438000.0,305573.56216151686
4709,184500.0,219569.98333521
4710,209900.0,214023.3799434551
4711,172600.0,217496.49025632776
4712,67500.0,132498.71701971948
4713,190700.0,180088.69902512094
4714,162100.0,142091.6241037099
4715,275500.0,290464.03716774227
4716,79500.0,18001.334316041233
4717,292500.0,282550.61343658937
4718,68300.0,40191.68304890659
4719,154900.0,229614.07551413614
4720,74100.0,151045.1372340198
4721,239100.0,252899.0094632486
4722,139600.0,153382.97143686694
4723,157500.0,242593.50506751947
4724,91600.0,131319.69688431016
4725,115000.0,177361.55951004248
4726,182400.0,266480.401776414
4727,310000.0,248484.5303516693
4728,229000.0,168350.76061495813
4729,444700.0,286672.9047199104
4730,434500.0,345914.971172695
4731,169100.0,189345.24355132945
4732,64400.0,83689.7798858305
4733,124600.0,143521.3303531093
4734,93800.0,162805.5010300745
4735,90600.0,115290.23959093087
4736,245700.0,229183.87604650203
4737,316700.0,181511.08779782348
4738,72300.0,144070.51410978578
4739,223200.0,193532.81114608404
4740,164600.0,197005.11774534592
4741,208600.0,269276.57232893014
4742,324400.0,324663.1591599621
4743,142000.0,126422.83158105859
4744,91300.0,182179.77142807445
4745,158200.0,225977.44261865778
4746,226800.0,280658.11404575413
4747,76400.0,126646.36652030665
4748,422400.0,330130.62156765594
4749,62300.0,61724.01605672762
4750,74500.0,95044.86214141847
4751,240900.0,227304.419257257
4752,234100.0,195253.20916779496
4753,109700.0,88323.24457018488
4754,174200.0,231462.70773417564
4755,107400.0,78516.60985468086
4756,287800.0,317395.9545215445
4757,221300.0,223489.38912776674
4758,255500.0,297303.2505522247
4759,288000.0,289735.5619629943
4760,500001.0,339774.1626149066
4761,199100.0,277305.20552980347
4762,89800.0,122975.89634958073
4763,72900.0,103831.40043364288
4764,394400.0,253583.19050322802
4765,269900.0,244676.28591114457
4766,184100.0,267575.12605325656
4767,166300.0,172863.04779178105
4768,127400.0,155629.78177547935
4769,440900.0,327647.0035627921
4770,126800.0,134896.24841803696
4771,500001.0,214121.22655566485
4772,242500.0,237505.9164805818
4773,183800.0,220061.5049156718
4774,338900.0,224257.87888013967
4775,402600.0,322367.7195691991
4776,93600.0,158811.70245610405
4777,194300.0,141668.99858669128
4778,57800.0,94504.07502817767
4779,225000.0,236763.68725669212
4780,110900.0,160928.67784558982
4781,492500.0,316197.27823275
4782,197500.0,161834.7925439934
4783,97500.0,67315.17839149691
4784,202300.0,212054.89165533715
4785,60400.0,19238.73888142049
4786,216100.0,228308.73885908927
4787,54100.0,73891.24021264786
4788,181300.0,249391.75666412935
4789,177100.0,132889.24362790628
4790,76300.0,114615.54199109641
4791,129200.0,92387.18770526448
4792,126500.0,199350.680432834
4793,193800.0,192863.90754976368
4794,145800.0,186174.09542738518
4795,132000.0,164364.22377801564
4796,87600.0,67951.02611293158
4797,99100.0,150724.4147801968
4798,162100.0,224995.73526437627
4799,134400.0,157698.97364743357
4800,154000.0,186655.64539646206
4801,99800.0,154597.0207448738
4802,148000.0,100119.74083525
4803,289600.0,277743.83099981793
4804,500001.0,179875.9175935497
4805,68900.0,84124.48665046363
4806,202800.0,159453.5380788938
4807,228700.0,305106.8607717537
4808,101300.0,136315.75924873134
4809,162500.0,161953.82430903753
4810,251800.0,190054.16609345318
4811,275900.0,269128.9278841143
4812,253500.0,247255.52101263456
4813,328000.0,349531.70133365865
4814,353400.0,293243.6496333079
4815,229200.0,173129.7286836424
4816,324000.0,262323.36093493114
4817,295000.0,233753.91950020695
4818,22500.0,176914.58438917197
4819,119800.0,163096.99003020057
4820,166800.0,184171.06799175276
4821,218100.0,224623.85061295968
4822,179700.0,155079.970009911
4823,157300.0,169950.4853306192
4824,248700.0,282611.81501773477
4825,66800.0,46905.652831786196
4826,131600.0,150559.45557751216
4827,82500.0,112322.26618285273
4828,197800.0,194205.23565078064
4829,156500.0,170073.35683817283
4830,152500.0,171801.40438631686
4831,77700.0,40504.69862708158
4832,396400.0,279992.79723094316
4833,150500.0,183957.99805445052
4834,97300.0,141131.03926839423
4835,342000.0,248577.68424725227
4836,98900.0,185978.31086236422
4837,154300.0,219809.894033998
4838,155800.0,187071.55681595852
4839,256700.0,221975.1372899215
4840,225000.0,228108.58007082157
4841,264200.0,270879.56833130546
4842,138800.0,68342.13135365036
4843,88800.0,142917.38853142923
4844,107600.0,129285.3998228381
4845,130500.0,181014.9911465788
4846,96000.0,167420.2987313554
4847,162500.0,155534.84034528612
4848,281700.0,216378.02386330438
4849,329200.0,279380.03096799547
4850,243200.0,174638.9289199169
4851,191100.0,253944.20699559327
4852,295200.0,255197.7095654576
4853,289400.0,251045.36170854792
4854,352400.0,359096.90472220123
4855,171700.0,191733.03340547378
4856,238000.0,207143.71151970688
4857,125000.0,19758.92403688465
4858,385500.0,396635.243375493
4859,248700.0,275823.05597331433
4860,320300.0,215640.7506336792
4861,390000.0,309644.9600167014
4862,137500.0,116785.74649974755
4863,232400.0,260633.97169760853
4864,200300.0,244160.1871764364
4865,89900.0,96796.60151152924
4866,484700.0,301136.5513671145
4867,105100.0,114855.21038747352
4868,254200.0,218510.13797099845
4869,88200.0,120302.40347880332
4870,269700.0,277375.3346926485
4871,62100.0,77776.4855131357
4872,188200.0,204713.38890151982
4873,87900.0,102363.13552584304
4874,234600.0,230622.0787470496
4875,209800.0,222750.27153285625
4876,118500.0,203768.7256771191
4877,122200.0,160584.36688789385
